tree_id,civic_number,std_street,genus_name,species_name,cultivar_name,common_name,assigned,root_barrier,plant_area,on_street_block,on_street,neighbourhood_name,street_side_name,height_range_id,diameter,curb,date_planted,longitude,latitude,area,Month,Year
97335,1858,MCNICOLL AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,5,1800,MCNICOLL AV,KITSILANO,EVEN,2,21.5,Y,NA,-123.147169,49.276158,van_west,NA,NA
97416,1080,MELVILLE ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,C,1000,MELVILLE ST,DOWNTOWN,EVEN,2,14,Y,NA,NA,NA,van_west,NA,NA
97482,3908,W 12TH AV,PRUNUS,VIRGINIANA,SCHUBERT,SCHUBERT CHOKECHERRY,N,N,B,3900,W 12TH AV,WEST POINT GREY,EVEN,1,4,Y,2012-01-17,-123.19382,49.26169,van_west,Jan,2012
97592,1337,MINTO CRESCENT,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,1300,MINTO CRESCENT,SHAUGHNESSY,ODD,3,28,Y,NA,-123.13614,49.242942,van_west,NA,NA
97599,1487,MINTO CRESCENT,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,1400,MINTO CRESCENT,SHAUGHNESSY,ODD,1,19,Y,NA,-123.139021,49.242858,van_west,NA,NA
97601,1487,MINTO CRESCENT,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,1400,MINTO CRESCENT,SHAUGHNESSY,ODD,1,17,Y,NA,-123.138604,49.242875,van_west,NA,NA
97807,8610,MONTCALM ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,6,8600,MONTCALM ST,MARPOLE,EVEN,3,18.5,Y,NA,-123.136049,49.208275,van_west,NA,NA
97819,8667,MONTCALM ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,6,8600,MONTCALM ST,MARPOLE,ODD,3,17,Y,NA,-123.136244,49.207711,van_west,NA,NA
97845,8770,MONTCALM ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,6,8700,MONTCALM ST,MARPOLE,EVEN,3,29,Y,NA,-123.136132,49.205975,van_west,NA,NA
97864,8833,MONTCALM ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,1300,W 72ND AV,MARPOLE,EVEN,3,10.5,Y,NA,-123.136378,49.205664,van_west,NA,NA
97928,1138,W 48TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1100,W 48TH AV,OAKRIDGE,EVEN,2,21.5,Y,NA,-123.131582,49.227553,van_west,NA,NA
98322,4177,MUSQUEAM CLOSE,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,4200,MUSQUEAM DRIVE,DUNBAR-SOUTHLANDS,ODD,2,20,Y,NA,-123.1999,49.22864,van_west,NA,NA
99437,1950,NANTON AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,C,1900,NANTON AV,SHAUGHNESSY,EVEN,3,17.5,Y,NA,-123.149156,49.247522,van_west,NA,NA
99442,1950,NANTON AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,C,4300,CYPRESS ST,SHAUGHNESSY,ODD,2,13.75,Y,NA,-123.148982,49.247447,van_west,NA,NA
99736,1407,W 59TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,N,1400,W 59TH AV,MARPOLE,ODD,1,3,Y,2008-02-13,-123.138018,49.217408,van_west,Feb,2008
99767,4889,NARVAEZ DRIVE,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,2300,W 33RD AV,ARBUTUS-RIDGE,ODD,3,22,N,NA,NA,NA,van_west,NA,NA
100036,1718,NELSON ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,1000,BIDWELL ST,WEST END,ODD,3,16,Y,NA,-123.137432,49.288161,van_west,NA,NA
100825,3211,OAK ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,1100,W 16TH AV,SOUTH CAMBIE,EVEN,2,5,Y,NA,NA,NA,van_west,NA,NA
101224,5712,OLYMPIC ST,PRUNUS,SERRULATA,NA,JAPANESE FLOWERING CHERRY,N,N,4,3800,W 41ST AV,DUNBAR-SOUTHLANDS,EVEN,1,7,Y,NA,-123.18924,49.2347,van_west,NA,NA
101227,5738,OLYMPIC ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,5700,OLYMPIC ST,DUNBAR-SOUTHLANDS,EVEN,3,20,Y,NA,-123.18959,49.2343,van_west,NA,NA
101231,5820,OLYMPIC ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,5800,OLYMPIC ST,DUNBAR-SOUTHLANDS,EVEN,4,32.5,Y,NA,-123.18961,49.23369,van_west,NA,NA
101246,3233,W 8TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,B,3200,W 8TH AV,KITSILANO,ODD,3,21,Y,NA,-123.1765,49.26515,van_west,NA,NA
101546,5795,ONTARIO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,0,W 42ND AV,OAKRIDGE,EVEN,2,14.5,Y,NA,-123.106156,49.232294,van_west,NA,NA
101566,5855,ONTARIO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,9,5800,MANITOBA ST,OAKRIDGE,EVEN,2,24,Y,NA,-123.108081,49.232117,van_west,NA,NA
101572,5855,ONTARIO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,9,0,W 43RD AV,OAKRIDGE,ODD,2,27,Y,NA,NA,NA,van_west,NA,NA
101574,5855,ONTARIO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,8,0,W 43RD AV,OAKRIDGE,ODD,2,19,N,NA,NA,NA,van_west,NA,NA
101580,5855,ONTARIO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,8,0,W 43RD AV,OAKRIDGE,ODD,2,6.75,Y,NA,NA,NA,van_west,NA,NA
101661,6445,ONTARIO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,6400,ONTARIO ST,OAKRIDGE,ODD,2,17,Y,NA,-123.106011,49.226397,van_west,NA,NA
101668,6495,ONTARIO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,6400,ONTARIO ST,OAKRIDGE,ODD,2,16,Y,NA,-123.106037,49.225894,van_west,NA,NA
101781,8350,ONTARIO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,N,8300,ONTARIO ST,MARPOLE,EVEN,2,10.5,Y,NA,NA,NA,van_west,NA,NA
101789,8351,ONTARIO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,8300,ONTARIO ST,MARPOLE,ODD,2,25,Y,NA,-123.106811,49.209078,van_west,NA,NA
101791,8351,ONTARIO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,8300,ONTARIO ST,MARPOLE,ODD,2,24,Y,NA,-123.106818,49.209181,van_west,NA,NA
101867,3376,W 34TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,11,3300,W 34TH AV,DUNBAR-SOUTHLANDS,EVEN,2,7,Y,2007-05-18,-123.17988,49.24135,van_west,May,2007
102076,4418,OSLER ST,PRUNUS,SERRULATA,NA,JAPANESE FLOWERING CHERRY,N,N,9,1000,NANTON AV,SHAUGHNESSY,EVEN,2,12,Y,NA,-123.129474,49.246294,van_west,NA,NA
102138,4763,OSLER ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,Y,9,4700,OSLER ST,SHAUGHNESSY,ODD,2,3,Y,2004-03-02,-123.130133,49.242931,van_west,Mar,2004
102146,4810,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,4800,OSLER ST,SHAUGHNESSY,EVEN,3,21,Y,NA,-123.130018,49.242192,van_west,NA,NA
102161,4875,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,4800,OSLER ST,SHAUGHNESSY,ODD,2,22.5,Y,NA,-123.130174,49.241858,van_west,NA,NA
102197,5633,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,5600,OSLER ST,SHAUGHNESSY,ODD,2,19,Y,NA,-123.130416,49.234692,van_west,NA,NA
102252,7518,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,7500,OSLER ST,MARPOLE,EVEN,3,19,Y,NA,-123.131259,49.21682,van_west,NA,NA
102254,7525,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,7500,OSLER ST,MARPOLE,ODD,1,3,Y,2018-03-09,-123.131431,49.216636,van_west,Mar,2018
102257,7566,OSLER ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,7500,OSLER ST,MARPOLE,EVEN,2,36,Y,NA,-123.131274,49.216444,van_west,NA,NA
102265,7692,OSLER ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,7600,OSLER ST,MARPOLE,EVEN,2,33,Y,NA,-123.131302,49.215742,van_west,NA,NA
102269,7761,OSLER ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,7700,OSLER ST,MARPOLE,ODD,2,33,Y,NA,-123.131475,49.215403,van_west,NA,NA
102287,7995,OSLER ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,Y,10,7900,OSLER ST,MARPOLE,ODD,2,6,Y,2006-11-24,-123.131537,49.213167,van_west,Nov,2006
102288,8010,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,8000,OSLER ST,MARPOLE,EVEN,3,26,Y,NA,-123.131384,49.212881,van_west,NA,NA
102289,8010,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,8000,OSLER ST,MARPOLE,EVEN,3,26,Y,NA,-123.131393,49.212747,van_west,NA,NA
102293,8020,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,8000,OSLER ST,MARPOLE,EVEN,4,32,Y,NA,-123.131411,49.212408,van_west,NA,NA
102300,8120,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,8100,OSLER ST,MARPOLE,EVEN,3,28,Y,NA,-123.131413,49.212056,van_west,NA,NA
102301,8130,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,8100,OSLER ST,MARPOLE,EVEN,3,25,Y,NA,-123.131421,49.211942,van_west,NA,NA
102303,8133,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,8100,OSLER ST,MARPOLE,ODD,3,26,Y,NA,-123.131591,49.211836,van_west,NA,NA
102307,8188,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,8100,OSLER ST,MARPOLE,EVEN,3,28.5,Y,NA,-123.13143,49.211581,van_west,NA,NA
102313,8268,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,8200,OSLER ST,MARPOLE,EVEN,4,27,Y,NA,-123.131456,49.211058,van_west,NA,NA
102315,8292,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,8200,OSLER ST,MARPOLE,EVEN,3,29,Y,NA,-123.131459,49.210906,van_west,NA,NA
102322,8349,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,8300,OSLER ST,MARPOLE,ODD,3,35,Y,NA,-123.131642,49.210314,van_west,NA,NA
102324,8377,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,8300,OSLER ST,MARPOLE,ODD,3,18,Y,NA,-123.131653,49.210153,van_west,NA,NA
102327,8407,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,8400,OSLER ST,MARPOLE,ODD,3,19,Y,NA,-123.131656,49.210019,van_west,NA,NA
102328,8419,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,8400,OSLER ST,MARPOLE,ODD,2,19,Y,NA,-123.131659,49.209872,van_west,NA,NA
102334,8479,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,8400,OSLER ST,MARPOLE,ODD,3,19,Y,NA,-123.131674,49.209403,van_west,NA,NA
102336,8509,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,8500,OSLER ST,MARPOLE,ODD,3,19,Y,NA,-123.131689,49.209306,van_west,NA,NA
102340,8550,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,8500,OSLER ST,MARPOLE,EVEN,2,11,Y,NA,-123.131517,49.2091,van_west,NA,NA
102341,8569,OSLER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,8500,OSLER ST,MARPOLE,ODD,3,31,Y,NA,-123.131698,49.209008,van_west,NA,NA
13316,2006,W 13TH AV,PRUNUS,SERRULATA,PINK PERFECTION,PINK PERFECTION CHERRY,N,N,10,2900,MAPLE ST,KITSILANO,ODD,3,12,Y,NA,-123.150763,49.259903,van_west,NA,NA
13749,6929,CAMBIE ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,35,6900,CAMBIE ST,OAKRIDGE,MED,1,3,Y,2009-12-07,-123.116667,49.222389,van_west,Dec,2009
14073,4504,W 13TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,12,4500,W 13TH AV,WEST POINT GREY,EVEN,3,8.5,Y,NA,-123.20939,49.26105,van_west,NA,NA
14088,4518,W 13TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,12,4500,W 13TH AV,WEST POINT GREY,EVEN,3,11.5,Y,NA,-123.20984,49.26106,van_west,NA,NA
14166,8175,CAMBIE ST,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,20,8100,CAMBIE ST,MARPOLE,MED,1,3,Y,2009-11-10,-123.11718,49.210511,van_west,Nov,2009
14561,6647,YEW ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,Y,8,6600,YEW ST,KERRISDALE,ODD,1,3,Y,2009-09-17,-123.159012,49.225728,van_west,Sep,2009
14731,2005,W 14TH AV,PRUNUS,SERRULATA,PINK PERFECTION,PINK PERFECTION CHERRY,N,N,10,2900,MAPLE ST,KITSILANO,ODD,4,14,Y,NA,-123.150783,49.259361,van_west,NA,NA
14858,2308,CAMBIE ST,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,8,2300,CAMBIE ST,FAIRVIEW,MED,1,5,Y,2009-11-04,-123.114819,49.264622,van_west,Nov,2009
15286,4204,W 14TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,N,3000,COURTENAY ST,WEST POINT GREY,ODD,2,10,Y,1997-01-17,NA,NA,van_west,Jan,1997
15457,505,W BROADWAY,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,5,2400,CAMBIE ST,FAIRVIEW,MED,1,3,Y,2009-11-05,-123.114839,49.263406,van_west,Nov,2009
16537,3088,ALMA ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,3600,W 15TH AV,KITSILANO,ODD,2,20.5,Y,NA,-123.18587,49.25899,van_west,NA,NA
16611,3896,W 15TH AV,PRUNUS,AVIUM,NA,MAZZARD CHERRY,N,N,10,3800,W 15TH AV,WEST POINT GREY,EVEN,3,15.5,Y,NA,-123.19074,49.25895,van_west,NA,NA
16694,4204,W 15TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,3100,COURTENAY ST,WEST POINT GREY,ODD,3,25,Y,NA,-123.20023,49.25879,van_west,NA,NA
16785,4433,W 15TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,4400,W 15TH AV,WEST POINT GREY,ODD,2,9.5,Y,NA,-123.20722,49.25932,van_west,NA,NA
16788,4447,W 15TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,15,4400,W 15TH AV,WEST POINT GREY,ODD,1,3,Y,2004-03-17,-123.2076,49.25932,van_west,Mar,2004
16794,4467,W 15TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,4400,W 15TH AV,WEST POINT GREY,ODD,3,23.5,Y,NA,-123.20821,49.25933,van_west,NA,NA
16815,4503,W 15TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,3000,SASAMAT ST,WEST POINT GREY,ODD,2,15,Y,2000-01-07,-123.20934,49.25941,van_west,Jan,2000
16817,4503,W 15TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,3000,SASAMAT ST,WEST POINT GREY,ODD,2,24,Y,2000-01-07,-123.20933,49.25962,van_west,Jan,2000
16863,4614,W 15TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,4600,W 15TH AV,WEST POINT GREY,EVEN,2,12,Y,NA,-123.21285,49.25929,van_west,NA,NA
16875,4642,W 15TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,4600,W 15TH AV,WEST POINT GREY,EVEN,2,11.5,Y,NA,-123.21373,49.25931,van_west,NA,NA
16888,4668,W 15TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,4600,W 15TH AV,WEST POINT GREY,EVEN,2,13,Y,NA,-123.21431,49.25931,van_west,NA,NA
16889,4660,W 15TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,4600,W 15TH AV,WEST POINT GREY,EVEN,2,15,Y,NA,-123.2145,49.25931,van_west,NA,NA
17274,1020,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,1000,W 16TH AV,SHAUGHNESSY,EVEN,1,9.5,Y,NA,-123.128058,49.256972,van_west,NA,NA
17275,1020,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,1000,W 16TH AV,SHAUGHNESSY,EVEN,1,7.75,Y,NA,NA,NA,van_west,NA,NA
17276,1040,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,1000,W 16TH AV,SHAUGHNESSY,EVEN,1,7.25,Y,NA,-123.128333,49.256975,van_west,NA,NA
17277,1040,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,1000,W 16TH AV,SHAUGHNESSY,EVEN,1,7,Y,NA,-123.128495,49.256978,van_west,NA,NA
17279,1080,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,1000,W 16TH AV,SHAUGHNESSY,EVEN,1,11.5,Y,NA,-123.128816,49.256983,van_west,NA,NA
17280,1080,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,1000,W 16TH AV,SHAUGHNESSY,EVEN,1,11.25,Y,NA,-123.128964,49.256986,van_west,NA,NA
17281,1096,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,1100,W 16TH AV,SHAUGHNESSY,EVEN,1,5.75,Y,NA,-123.129123,49.256989,van_west,NA,NA
17289,1120,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,1100,W 16TH AV,SHAUGHNESSY,EVEN,1,7,Y,NA,-123.130106,49.257003,van_west,NA,NA
17435,3135,MAPLE ST,PRUNUS,SERRULATA,PINK PERFECTION,PINK PERFECTION CHERRY,N,N,12,3100,MAPLE ST,KITSILANO,ODD,2,7.5,Y,NA,-123.150851,49.257653,van_west,NA,NA
17469,2155,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,2100,W 16TH AV,KITSILANO,ODD,2,16,Y,NA,-123.15441,49.257372,van_west,NA,NA
17471,2165,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,B,2100,W 16TH AV,KITSILANO,ODD,2,17,Y,NA,-123.154622,49.257375,van_west,NA,NA
17489,2228,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,2200,W 16TH AV,ARBUTUS-RIDGE,EVEN,3,31,Y,NA,-123.156276,49.257258,van_west,NA,NA
17494,2265,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,2200,W 16TH AV,KITSILANO,ODD,2,16,Y,1990-11-05,-123.156979,49.257417,van_west,Nov,1990
17500,3188,VINE ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,2200,W 16TH AV,KITSILANO,ODD,2,15,Y,1990-11-05,NA,NA,van_west,Nov,1990
17506,2305,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,B,2200,W 16TH AV,KITSILANO,ODD,3,18,Y,1990-11-05,-123.15812,49.257433,van_west,Nov,1990
17511,2325,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,B,2300,W 16TH AV,KITSILANO,ODD,2,15.5,Y,1990-11-26,NA,NA,van_west,Nov,1990
17528,3103,BALSAM ST,PRUNUS,SERRULATA,NA,JAPANESE FLOWERING CHERRY,N,N,5,2400,W 16TH AV,KITSILANO,ODD,2,18.5,Y,NA,-123.160499,49.257469,van_west,NA,NA
17530,2406,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,2400,W 16TH AV,ARBUTUS-RIDGE,EVEN,3,36,Y,NA,-123.160568,49.257328,van_west,NA,NA
17541,2426,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,2400,W 16TH AV,ARBUTUS-RIDGE,EVEN,3,24,Y,NA,-123.161033,49.257336,van_west,NA,NA
17555,2466,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,4,2400,W 16TH AV,ARBUTUS-RIDGE,EVEN,2,21,Y,1990-11-06,-123.161725,49.25735,van_west,Nov,1990
17560,2476,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,5,2400,W 16TH AV,ARBUTUS-RIDGE,EVEN,3,20,Y,1990-11-06,-123.162073,49.25735,van_west,Nov,1990
17562,2485,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,3,2400,W 16TH AV,KITSILANO,ODD,2,16,Y,1990-11-26,-123.16224,49.257497,van_west,Nov,1990
17565,3228,LARCH ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,5,3228,W 16TH AV,ARBUTUS-RIDGE,EVEN,3,14,Y,NA,NA,NA,van_west,NA,NA
17584,3223,LARCH ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,5,2500,W 16TH AV,ARBUTUS-RIDGE,EVEN,2,14.5,Y,1990-11-06,NA,NA,van_west,Nov,1990
17585,3223,LARCH ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,5,2500,W 16TH AV,ARBUTUS-RIDGE,EVEN,3,19.5,Y,NA,-123.163007,49.257367,van_west,NA,NA
17592,2525,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,3,2500,W 16TH AV,KITSILANO,ODD,2,16,Y,1990-11-26,-123.163396,49.257517,van_west,Nov,1990
17593,2525,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,2500,W 16TH AV,KITSILANO,ODD,2,16,Y,1990-11-26,-123.163226,49.257514,van_west,Nov,1990
17654,2900,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,8,2900,W 16TH AV,ARBUTUS-RIDGE,EVEN,3,18,Y,NA,-123.17122,49.25757,van_west,NA,NA
17671,3059,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,3000,W 16TH AV,KITSILANO,ODD,3,38,N,NA,-123.17333000000001,49.25789,van_west,NA,NA
17673,3077,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,3000,W 16TH AV,KITSILANO,ODD,3,24,Y,NA,-123.17371,49.2579,van_west,NA,NA
17676,3108,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,8,3100,W 16TH AV,ARBUTUS-RIDGE,EVEN,3,10.75,Y,NA,NA,NA,van_west,NA,NA
17691,3139,W 16TH AV,PRUNUS,AVIUM,NA,MAZZARD CHERRY,N,N,8,3100,W 16TH AV,KITSILANO,ODD,2,13.5,Y,NA,-123.17513,49.25792,van_west,NA,NA
17714,3280,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,3200,W 16TH AV,KITSILANO,EVEN,3,28,Y,NA,NA,NA,van_west,NA,NA
17718,3292,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,3200,W 16TH AV,ARBUTUS-RIDGE,EVEN,3,38,Y,NA,-123.17774,49.25767,van_west,NA,NA
17722,3301,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,3300,W 16TH AV,KITSILANO,ODD,3,24,Y,NA,-123.17851,49.25797,van_west,NA,NA
17725,3355,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,3300,W 16TH AV,KITSILANO,ODD,2,19,Y,NA,-123.1792,49.25797,van_west,NA,NA
